Subject,CERiT,Simbad,ASAS-SN Photometry
24584148,https://wasp.cerit-sc.cz/search?objid=J002937.93-030106.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A29%3A37.93+-03%3A01%3A06.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A29%3A37.93&dec=-03%3A01%3A06.9&radius=2
24026078,https://wasp.cerit-sc.cz/search?objid=J091831.25-333434.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A18%3A31.25+-33%3A34%3A34.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A18%3A31.25&dec=-33%3A34%3A34.1&radius=2
24908276,https://wasp.cerit-sc.cz/search?objid=J004934.62-405951.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A49%3A34.62+-40%3A59%3A51.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A49%3A34.62&dec=-40%3A59%3A51.0&radius=2
24704069,https://wasp.cerit-sc.cz/search?objid=J010018.81%2B552508.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A00%3A18.81+%2B55%3A25%3A08.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A00%3A18.81&dec=%2B55%3A25%3A08.6&radius=2
24914663,https://wasp.cerit-sc.cz/search?objid=J005044.97-361623.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A50%3A44.97+-36%3A16%3A23.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A50%3A44.97&dec=-36%3A16%3A23.2&radius=2
24902001,https://wasp.cerit-sc.cz/search?objid=J004817.19-280519.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A48%3A17.19+-28%3A05%3A19.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A48%3A17.19&dec=-28%3A05%3A19.4&radius=2
22120022,https://wasp.cerit-sc.cz/search?objid=J004026.44%2B332732.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A40%3A26.44+%2B33%3A27%3A32.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A40%3A26.44&dec=%2B33%3A27%3A32.0&radius=2
24889754,https://wasp.cerit-sc.cz/search?objid=J004613.55%2B394608.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A46%3A13.55+%2B39%3A46%3A08.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A46%3A13.55&dec=%2B39%3A46%3A08.6&radius=2
24612623,https://wasp.cerit-sc.cz/search?objid=J003130.85%2B331224.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A31%3A30.85+%2B33%3A12%3A24.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A31%3A30.85&dec=%2B33%3A12%3A24.4&radius=2
24731788,https://wasp.cerit-sc.cz/search?objid=J010600.28-001833.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A06%3A00.28+-00%3A18%3A33.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A06%3A00.28&dec=-00%3A18%3A33.8&radius=2
24108344,https://wasp.cerit-sc.cz/search?objid=J125901.27-521556.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12%3A59%3A01.27+-52%3A15%3A56.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=12%3A59%3A01.27&dec=-52%3A15%3A56.7&radius=2
24916076,https://wasp.cerit-sc.cz/search?objid=J005101.70-593656.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A51%3A01.70+-59%3A36%3A56.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A51%3A01.70&dec=-59%3A36%3A56.4&radius=2
24913132,https://wasp.cerit-sc.cz/search?objid=J005029.34%2B040638.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A50%3A29.34+%2B04%3A06%3A38.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A50%3A29.34&dec=%2B04%3A06%3A38.1&radius=2
24585268,https://wasp.cerit-sc.cz/search?objid=J003043.03-422747.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A30%3A43.03+-42%3A27%3A47.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A30%3A43.03&dec=-42%3A27%3A47.5&radius=2
22118232,https://wasp.cerit-sc.cz/search?objid=J003911.02%2B313218.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A39%3A11.02+%2B31%3A32%3A18.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A39%3A11.02&dec=%2B31%3A32%3A18.6&radius=2
22114408,https://wasp.cerit-sc.cz/search?objid=J001724.08%2B521532.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A17%3A24.08+%2B52%3A15%3A32.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A17%3A24.08&dec=%2B52%3A15%3A32.4&radius=2
24686524,https://wasp.cerit-sc.cz/search?objid=J005611.40-061019.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A56%3A11.40+-06%3A10%3A19.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A56%3A11.40&dec=-06%3A10%3A19.7&radius=2
24698726,https://wasp.cerit-sc.cz/search?objid=J005906.84%2B422942.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A59%3A06.84+%2B42%3A29%3A42.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A59%3A06.84&dec=%2B42%3A29%3A42.0&radius=2
24630133,https://wasp.cerit-sc.cz/search?objid=J003802.36%2B034104.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A38%3A02.36+%2B03%3A41%3A04.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A38%3A02.36&dec=%2B03%3A41%3A04.2&radius=2
22110450,https://wasp.cerit-sc.cz/search?objid=J000819.89%2B340646.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A08%3A19.89+%2B34%3A06%3A46.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A08%3A19.89&dec=%2B34%3A06%3A46.0&radius=2
24888689,https://wasp.cerit-sc.cz/search?objid=J004601.83%2B161630.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A46%3A01.83+%2B16%3A16%3A30.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A46%3A01.83&dec=%2B16%3A16%3A30.7&radius=2
24909383,https://wasp.cerit-sc.cz/search?objid=J004947.62%2B391845.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A49%3A47.62+%2B39%3A18%3A45.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A49%3A47.62&dec=%2B39%3A18%3A45.5&radius=2
22989631,No match,No match,No match
24727315,https://wasp.cerit-sc.cz/search?objid=J010512.38%2B124955.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A05%3A12.38+%2B12%3A49%3A55.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A05%3A12.38&dec=%2B12%3A49%3A55.5&radius=2
22123887,https://wasp.cerit-sc.cz/search?objid=J004229.36%2B412907.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A42%3A29.36+%2B41%3A29%3A07.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A42%3A29.36&dec=%2B41%3A29%3A07.9&radius=2
24579400,https://wasp.cerit-sc.cz/search?objid=J002534.33%2B151948.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A25%3A34.33+%2B15%3A19%3A48.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A25%3A34.33&dec=%2B15%3A19%3A48.2&radius=2
21814322,https://wasp.cerit-sc.cz/search?objid=J000058.04%2B123630.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A00%3A58.04+%2B12%3A36%3A30.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A00%3A58.04&dec=%2B12%3A36%3A30.9&radius=2
22126531,https://wasp.cerit-sc.cz/search?objid=J004336.29%2B282415.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A43%3A36.29+%2B28%3A24%3A15.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A43%3A36.29&dec=%2B28%3A24%3A15.0&radius=2
24702585,https://wasp.cerit-sc.cz/search?objid=J010001.40%2B400228.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A00%3A01.40+%2B40%3A02%3A28.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A00%3A01.40&dec=%2B40%3A02%3A28.4&radius=2
22109505,https://wasp.cerit-sc.cz/search?objid=J000630.09%2B493140.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A06%3A30.09+%2B49%3A31%3A40.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A06%3A30.09&dec=%2B49%3A31%3A40.9&radius=2
22116357,https://wasp.cerit-sc.cz/search?objid=J002107.57%2B224949.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A21%3A07.57+%2B22%3A49%3A49.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A21%3A07.57&dec=%2B22%3A49%3A49.0&radius=2
24582315,https://wasp.cerit-sc.cz/search?objid=J002753.09%2B343440.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A27%3A53.09+%2B34%3A34%3A40.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A27%3A53.09&dec=%2B34%3A34%3A40.4&radius=2
24623576,https://wasp.cerit-sc.cz/search?objid=J003515.53%2B512938.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A35%3A15.53+%2B51%3A29%3A38.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A35%3A15.53&dec=%2B51%3A29%3A38.3&radius=2
24921022,https://wasp.cerit-sc.cz/search?objid=J005204.76%2B393828.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A52%3A04.76+%2B39%3A38%3A28.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A52%3A04.76&dec=%2B39%3A38%3A28.2&radius=2
24585453,https://wasp.cerit-sc.cz/search?objid=J003052.01%2B524606.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A30%3A52.01+%2B52%3A46%3A06.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A30%3A52.01&dec=%2B52%3A46%3A06.8&radius=2
22783499,No match,No match,No match
22124469,https://wasp.cerit-sc.cz/search?objid=J004247.02%2B383526.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A42%3A47.02+%2B38%3A35%3A26.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A42%3A47.02&dec=%2B38%3A35%3A26.6&radius=2
24914072,https://wasp.cerit-sc.cz/search?objid=J005038.87%2B395607.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A50%3A38.87+%2B39%3A56%3A07.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A50%3A38.87&dec=%2B39%3A56%3A07.9&radius=2
22105666,https://wasp.cerit-sc.cz/search?objid=J000122.50-263524.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A01%3A22.50+-26%3A35%3A24.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A01%3A22.50&dec=-26%3A35%3A24.1&radius=2
24925734,https://wasp.cerit-sc.cz/search?objid=J005314.50-463734.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A53%3A14.50+-46%3A37%3A34.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A53%3A14.50&dec=-46%3A37%3A34.5&radius=2
22106421,https://wasp.cerit-sc.cz/search?objid=J000211.89%2B175919.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A02%3A11.89+%2B17%3A59%3A19.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A02%3A11.89&dec=%2B17%3A59%3A19.7&radius=2
24370681,https://wasp.cerit-sc.cz/search?objid=J101741.11-263905.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A17%3A41.11+-26%3A39%3A05.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A17%3A41.11&dec=-26%3A39%3A05.9&radius=2
24711077,https://wasp.cerit-sc.cz/search?objid=J010202.57%2B384547.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A02%3A02.57+%2B38%3A45%3A47.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A02%3A02.57&dec=%2B38%3A45%3A47.0&radius=2
24016543,https://wasp.cerit-sc.cz/search?objid=J091405.94-191150.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A14%3A05.94+-19%3A11%3A50.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A14%3A05.94&dec=-19%3A11%3A50.1&radius=2
24716877,https://wasp.cerit-sc.cz/search?objid=J010321.67-131011.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A03%3A21.67+-13%3A10%3A11.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A03%3A21.67&dec=-13%3A10%3A11.0&radius=2
24584375,https://wasp.cerit-sc.cz/search?objid=J002952.85%2B394226.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A29%3A52.85+%2B39%3A42%3A26.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A29%3A52.85&dec=%2B39%3A42%3A26.0&radius=2
22109100,https://wasp.cerit-sc.cz/search?objid=J000543.00%2B343814.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A05%3A43.00+%2B34%3A38%3A14.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A05%3A43.00&dec=%2B34%3A38%3A14.6&radius=2
24362865,https://wasp.cerit-sc.cz/search?objid=J100806.32-342225.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A08%3A06.32+-34%3A22%3A25.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A08%3A06.32&dec=-34%3A22%3A25.2&radius=2
22108785,https://wasp.cerit-sc.cz/search?objid=J000506.30-120441.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A05%3A06.30+-12%3A04%3A41.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A05%3A06.30&dec=-12%3A04%3A41.5&radius=2
24581782,https://wasp.cerit-sc.cz/search?objid=J002724.14%2B421631.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A27%3A24.14+%2B42%3A16%3A31.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A27%3A24.14&dec=%2B42%3A16%3A31.4&radius=2
22503437,https://wasp.cerit-sc.cz/search?objid=J084219.88-101720.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08%3A42%3A19.88+-10%3A17%3A20.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=08%3A42%3A19.88&dec=-10%3A17%3A20.8&radius=2
24902006,https://wasp.cerit-sc.cz/search?objid=J004817.19-280519.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A48%3A17.19+-28%3A05%3A19.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A48%3A17.19&dec=-28%3A05%3A19.4&radius=2
22116583,https://wasp.cerit-sc.cz/search?objid=J002130.11%2B214506.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A21%3A30.11+%2B21%3A45%3A06.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A21%3A30.11&dec=%2B21%3A45%3A06.3&radius=2
22780037,https://wasp.cerit-sc.cz/search?objid=J092638.53-374350.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A26%3A38.53+-37%3A43%3A50.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A26%3A38.53&dec=-37%3A43%3A50.2&radius=2
24912598,https://wasp.cerit-sc.cz/search?objid=J005020.89%2B143546.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A50%3A20.89+%2B14%3A35%3A46.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A50%3A20.89&dec=%2B14%3A35%3A46.7&radius=2
22111549,https://wasp.cerit-sc.cz/search?objid=J001052.31%2B420616.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A10%3A52.31+%2B42%3A06%3A16.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A10%3A52.31&dec=%2B42%3A06%3A16.3&radius=2
24912759,https://wasp.cerit-sc.cz/search?objid=J005022.59%2B385200.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A50%3A22.59+%2B38%3A52%3A00.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A50%3A22.59&dec=%2B38%3A52%3A00.9&radius=2
24709774,https://wasp.cerit-sc.cz/search?objid=J010143.64%2B380546.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A01%3A43.64+%2B38%3A05%3A46.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A01%3A43.64&dec=%2B38%3A05%3A46.5&radius=2
24626768,https://wasp.cerit-sc.cz/search?objid=J003646.02%2B494549.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A36%3A46.02+%2B49%3A45%3A49.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A36%3A46.02&dec=%2B49%3A45%3A49.7&radius=2
24021248,https://wasp.cerit-sc.cz/search?objid=J091654.95-215339.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A16%3A54.95+-21%3A53%3A39.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A16%3A54.95&dec=-21%3A53%3A39.6&radius=2
24630650,https://wasp.cerit-sc.cz/search?objid=J003816.26%2B390857.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A38%3A16.26+%2B39%3A08%3A57.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A38%3A16.26&dec=%2B39%3A08%3A57.0&radius=2
22123882,https://wasp.cerit-sc.cz/search?objid=J004229.33%2B101132.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A42%3A29.33+%2B10%3A11%3A32.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A42%3A29.33&dec=%2B10%3A11%3A32.4&radius=2
24890821,https://wasp.cerit-sc.cz/search?objid=J004624.88-160254.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A46%3A24.88+-16%3A02%3A54.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A46%3A24.88&dec=-16%3A02%3A54.7&radius=2
24724023,https://wasp.cerit-sc.cz/search?objid=J010433.68%2B411830.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A04%3A33.68+%2B41%3A18%3A30.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A04%3A33.68&dec=%2B41%3A18%3A30.4&radius=2
24740994,https://wasp.cerit-sc.cz/search?objid=J010734.76-070126.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A07%3A34.76+-07%3A01%3A26.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A07%3A34.76&dec=-07%3A01%3A26.4&radius=2
24575001,https://wasp.cerit-sc.cz/search?objid=J002306.47-614220.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A23%3A06.47+-61%3A42%3A20.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A23%3A06.47&dec=-61%3A42%3A20.3&radius=2
24698496,https://wasp.cerit-sc.cz/search?objid=J005903.56%2B195334.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A59%3A03.56+%2B19%3A53%3A34.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A59%3A03.56&dec=%2B19%3A53%3A34.3&radius=2
22110737,https://wasp.cerit-sc.cz/search?objid=J000855.92%2B003341.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A08%3A55.92+%2B00%3A33%3A41.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A08%3A55.92&dec=%2B00%3A33%3A41.4&radius=2
24745806,https://wasp.cerit-sc.cz/search?objid=J010823.34%2B133821.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A08%3A23.34+%2B13%3A38%3A21.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A08%3A23.34&dec=%2B13%3A38%3A21.3&radius=2
24690975,https://wasp.cerit-sc.cz/search?objid=J005712.12%2B440317.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A57%3A12.12+%2B44%3A03%3A17.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A57%3A12.12&dec=%2B44%3A03%3A17.7&radius=2
23002033,No match,No match,No match
22487124,https://wasp.cerit-sc.cz/search?objid=J074322.02%2B171641.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=07%3A43%3A22.02+%2B17%3A16%3A41.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=07%3A43%3A22.02&dec=%2B17%3A16%3A41.8&radius=2
22118381,https://wasp.cerit-sc.cz/search?objid=J003918.43-734949.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A39%3A18.43+-73%3A49%3A49.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A39%3A18.43&dec=-73%3A49%3A49.4&radius=2
24583557,https://wasp.cerit-sc.cz/search?objid=J002902.39%2B431127.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A29%3A02.39+%2B43%3A11%3A27.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A29%3A02.39&dec=%2B43%3A11%3A27.5&radius=2
