classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.aggregation_version,data.this-image-is-too-dark-or-blurry
115995688,not-logged-in-d3f814622fc6b3a3b5cb,,6465,T6,2018-07-03 18:39:43 UTC,20860280,shortcut_extractor,3.4.5,
119742846,AKS59,1708483.0,6465,T6,2018-08-08 18:12:25 UTC,20860280,shortcut_extractor,3.4.5,
121847852,CeliaTesseur,1468205.0,6465,T6,2018-08-28 20:16:59 UTC,20860280,shortcut_extractor,3.4.5,
121892972,Slavomirius,1812737.0,6465,T6,2018-08-29 07:48:40 UTC,20860280,shortcut_extractor,3.4.5,
103446367,OlgaUkolova,324965.0,6465,T6,2018-04-25 09:15:33 UTC,20860305,shortcut_extractor,3.4.5,
103527342,LorinLumps,1648087.0,6465,T6,2018-04-25 18:24:53 UTC,20860305,shortcut_extractor,3.4.5,
103713981,readsandwiches,1658616.0,6465,T6,2018-04-26 17:56:11 UTC,20860305,shortcut_extractor,3.4.5,
103815178,not-logged-in-82db89a26b19ea3b556f,,6465,T6,2018-04-27 05:13:56 UTC,20860305,shortcut_extractor,3.4.5,
106750937,LillTiller,1780386.0,6465,T6,2018-05-08 17:50:28 UTC,20860305,shortcut_extractor,3.4.5,
108067497,MaxiVitelli,1784155.0,6465,T6,2018-05-17 19:38:37 UTC,20860305,shortcut_extractor,3.4.5,
114939575,Choudhry96,1799335.0,6465,T6,2018-06-21 00:14:11 UTC,20860305,shortcut_extractor,3.4.5,
116986449,not-logged-in-430beb17d1c601566a07,,6465,T6,2018-07-12 11:17:58 UTC,20860305,shortcut_extractor,3.4.5,
117629504,16prosserc,1804450.0,6465,T6,2018-07-18 10:37:47 UTC,20860305,shortcut_extractor,3.4.5,
119171395,AKS59,1708483.0,6465,T6,2018-08-02 10:58:42 UTC,20860305,shortcut_extractor,3.4.5,
119655792,Tharpykins,1808089.0,6465,T6,2018-08-07 19:53:23 UTC,20860305,shortcut_extractor,3.4.5,
103506163,not-logged-in-a2f26e89f4deed0f162c,,6465,T6,2018-04-25 17:10:36 UTC,20860306,shortcut_extractor,3.4.5,
103558190,Pramala,1705441.0,6465,T6,2018-04-25 20:34:34 UTC,20860306,shortcut_extractor,3.4.5,
104171517,astavoe,1733009.0,6465,T6,2018-04-28 19:11:39 UTC,20860306,shortcut_extractor,3.4.5,
105952092,not-logged-in-3d1fe4ecbad3611a4253,,6465,T6,2018-05-04 14:11:39 UTC,20860306,shortcut_extractor,3.4.5,
105996275,not-logged-in-5b4c65c2ed695c517a0c,,6465,T6,2018-05-04 16:31:18 UTC,20860306,shortcut_extractor,3.4.5,
106838266,Stacemorse,1463706.0,6465,T6,2018-05-09 07:16:07 UTC,20860306,shortcut_extractor,3.4.5,
108030530,not-logged-in-e46b8429d1d4d010b0f1,,6465,T6,2018-05-17 16:20:28 UTC,20860306,shortcut_extractor,3.4.5,
112755271,Janet.White,1703838.0,6465,T6,2018-06-02 17:03:31 UTC,20860306,shortcut_extractor,3.4.5,
114418468,OldWoodchuck,1526941.0,6465,T6,2018-06-16 02:28:15 UTC,20860306,shortcut_extractor,3.4.5,
119810560,AKS59,1708483.0,6465,T6,2018-08-09 10:24:48 UTC,20860306,shortcut_extractor,3.4.5,
103640464,sfujita180,1737934.0,6465,T6,2018-04-26 11:05:08 UTC,20860302,shortcut_extractor,3.4.5,
107246890,ArielStura,1782032.0,6465,T6,2018-05-11 19:37:59 UTC,20860302,shortcut_extractor,3.4.5,
107432111,not-logged-in-87d85f7ed4ca05b2e340,,6465,T6,2018-05-13 13:53:28 UTC,20860302,shortcut_extractor,3.4.5,
111882280,everythingisblue,1790161.0,6465,T6,2018-05-29 13:56:50 UTC,20860302,shortcut_extractor,3.4.5,
112624754,not-logged-in-75f2f0c505494207689b,,6465,T6,2018-06-01 19:08:08 UTC,20860302,shortcut_extractor,3.4.5,
116955418,not-logged-in-151836acf44b3608fb3e,,6465,T6,2018-07-12 04:32:47 UTC,20860302,shortcut_extractor,3.4.5,
117571307,not-logged-in-25afd8e31ea6a9d54e3e,,6465,T6,2018-07-17 19:17:02 UTC,20860302,shortcut_extractor,3.4.5,
119445562,AKS59,1708483.0,6465,T6,2018-08-05 12:01:38 UTC,20860302,shortcut_extractor,3.4.5,
119900901,Bimmy,1468914.0,6465,T6,2018-08-09 22:44:50 UTC,20860302,shortcut_extractor,3.4.5,
121831040,fitzpatrick7,1662797.0,6465,T6,2018-08-28 18:12:00 UTC,20860302,shortcut_extractor,3.4.5,
103706801,bbockoven,1774742.0,6465,T6,2018-04-26 17:28:22 UTC,20860301,shortcut_extractor,3.4.5,
103714323,not-logged-in-8a32c600dcc2f58b27fe,,6465,T6,2018-04-26 17:57:25 UTC,20860301,shortcut_extractor,3.4.5,
103739851,not-logged-in-48bf64e983c3ec6c46b0,,6465,T6,2018-04-26 19:31:12 UTC,20860301,shortcut_extractor,3.4.5,
103842974,Norreys,1708379.0,6465,T6,2018-04-27 11:46:36 UTC,20860301,shortcut_extractor,3.4.5,
106349888,MariaSC,1728017.0,6465,T6,2018-05-06 06:45:06 UTC,20860301,shortcut_extractor,3.4.5,
108065481,martin.a.goya,1784154.0,6465,T6,2018-05-17 19:26:30 UTC,20860301,shortcut_extractor,3.4.5,
109068242,vkrahe.2021,1714898.0,6465,T6,2018-05-22 11:39:51 UTC,20860301,shortcut_extractor,3.4.5,
111076167,funtofunghi,1789690.0,6465,T6,2018-05-24 11:13:11 UTC,20860301,shortcut_extractor,3.4.5,
113297093,BeataDunne,1756090.0,6465,T6,2018-06-06 16:52:07 UTC,20860301,shortcut_extractor,3.4.5,
113572828,not-logged-in-0041b9c3c97120021d44,,6465,T6,2018-06-08 12:56:38 UTC,20860301,shortcut_extractor,3.4.5,
103799204,nahartman,1739337.0,6465,T6,2018-04-27 02:07:57 UTC,20860265,shortcut_extractor,3.4.5,
103839597,Sternguin,1747044.0,6465,T6,2018-04-27 11:00:11 UTC,20860265,shortcut_extractor,3.4.5,
106125855,SherryH87,1777455.0,6465,T6,2018-05-05 00:02:03 UTC,20860265,shortcut_extractor,3.4.5,
107189262,darktruth,478315.0,6465,T6,2018-05-11 13:51:01 UTC,20860265,shortcut_extractor,3.4.5,
107656893,not-logged-in-03eaaa4ad97998ceeb38,,6465,T6,2018-05-15 06:38:42 UTC,20860265,shortcut_extractor,3.4.5,
107786128,Nikbballer,1782521.0,6465,T6,2018-05-16 02:04:55 UTC,20860265,shortcut_extractor,3.4.5,
108041725,P1ngu,1783909.0,6465,T6,2018-05-17 17:16:00 UTC,20860265,shortcut_extractor,3.4.5,
108069102,agustinlalli,1784152.0,6465,T6,2018-05-17 19:48:56 UTC,20860265,shortcut_extractor,3.4.5,
114212400,MariaSC,1728017.0,6465,T6,2018-06-14 06:34:04 UTC,20860265,shortcut_extractor,3.4.5,
119311756,AKS59,1708483.0,6465,T6,2018-08-03 17:22:54 UTC,20860265,shortcut_extractor,3.4.5,
