classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.aggregation_version,data.frame0.T0_tool0_x,data.frame0.T0_tool0_y,data.frame0.T0_tool1_x,data.frame0.T0_tool1_y,data.frame0.T0_tool2_x,data.frame0.T0_tool2_y
103497437,JudiMcD81,1708369.0,6465,T0,2018-04-25 16:32:08 UTC,20860271,point_extractor_by_frame,3.4.5,"[116.97901916503906, 397.06732177734375, 457.8753967285156, 704.79541015625, 940.6597900390625, 231.22573852539062, 549.0896606445312, 7.339624881744385, 700.189453125, 416.4150390625, 302.169677734375, 515.9213256835938, 616.3475341796875, 704.79541015625]","[499.53448486328125, 401.8414611816406, 512.4365844726562, 360.3672180175781, 373.2707824707031, 339.17022705078125, 323.5017395019531, 377.87811279296875, 220.2801971435547, 275.5777893066406, 170.51113891601562, 189.86575317382812, 150.23532104492188, 129.95950317382812]",,,,
103617274,JeremyX,1567105.0,6465,T0,2018-04-26 04:59:02 UTC,20860271,point_extractor_by_frame,3.4.5,"[455.9361572265625, 382.17730712890625, 121.18438720703125, 238.06381225585938, 543.31201171875, 704.44677734375, 941.6099243164062, 21.326234817504883, 404.872314453125]","[481.0496520996094, 426.58154296875, 495.8014221191406, 335.8014221191406, 322.18438720703125, 370.9787292480469, 364.1701965332031, 383.46099853515625, 280.1985778808594]",,,,
103804630,Marshall2002,1759956.0,6465,T0,2018-04-27 02:59:08 UTC,20860271,point_extractor_by_frame,3.4.5,,,,,,
103877064,not-logged-in-2adef11316ddf444b4a6,,6465,T0,2018-04-27 15:58:50 UTC,20860271,point_extractor_by_frame,3.4.5,"[728.8031005859375, 463.49444580078125, 385.9885559082031, 140.05636596679688, 247.37222290039062, 944.92529296875]","[365.5446472167969, 505.6514587402344, 420.6930847167969, 517.575439453125, 329.772705078125, 374.4876403808594]",,,,
104132338,Resi,1771871.0,6465,T0,2018-04-28 15:45:09 UTC,20860271,point_extractor_by_frame,3.4.5,"[942.2372436523438, 713.8728637695312, 457.42083740234375, 398.80322265625, 113.04241943359375, 238.82603454589844, 545.3472290039062, 419.56365966796875, 704.103271484375, 607.6284790039062, 522.1444702148438, 310.8768310546875, 8.019210815429688]","[377.96142578125, 360.8646240234375, 506.1873779296875, 435.3577880859375, 512.2933959960938, 337.66180419921875, 318.12261962890625, 296.1409912109375, 226.53257751464844, 145.93338012695312, 193.5601806640625, 188.67538452148438, 388.95220947265625]",,,,
104481871,StepskiVuk,1480337.0,6465,T0,2018-04-30 02:05:22 UTC,20860271,point_extractor_by_frame,3.4.5,"[461.3757019042969, 398.5793151855469, 240.28004455566406, 122.53679656982422, 17.876123428344727, 409.0453796386719, 543.7960205078125, 704.7117919921875, 944.123046875, 533.3299560546875, 322.7003173828125]","[487.4693298339844, 414.2068786621094, 334.4031066894531, 495.3188781738281, 385.4251708984375, 280.7645263671875, 320.01226806640625, 367.10955810546875, 372.34259033203125, 185.26165771484375, 193.1112060546875]",,,,
105483000,Nlee4788,1735965.0,6465,T0,2018-05-02 19:57:26 UTC,20860271,point_extractor_by_frame,3.4.5,"[127.1156997680664, 448.947265625, 395.30865478515625, 710.5989379882812, 943.4689331054688, 838.8082885742188, 537.9088134765625, 535.2922973632812, 608.5548095703125, 415.1617126464844, 708.3472900390625, 642.99267578125, 238.23208618164062, 318.8824768066406, 21.401126861572266]","[500.5519104003906, 495.3188781738281, 416.8233947753906, 365.8013000488281, 368.4178161621094, 331.7865905761719, 321.3205261230469, 193.1112060546875, 152.55519104003906, 281.1178894042969, 231.50196838378906, 247.4929962158203, 345.89752197265625, 196.41616821289062, 376.9488220214844]",[696.2080688476562],[410.2821044921875],,
111417173,not-logged-in-f0f04b8e365e92ebff27,,6465,T0,2018-05-26 00:34:08 UTC,20860271,point_extractor_by_frame,3.4.5,,,"[936.5177001953125, 717.5106201171875, 459.9219665527344, 390.7021179199219, 240.91488647460938, 114.95744323730469, 406.5886535644531, 531.4113159179688, 610.843994140625, 316.9432678222656, 692.5460815429688, 552.9716186523438]","[370.9787292480469, 363.03546142578125, 510.5531921386719, 425.4468078613281, 356.2269592285156, 507.14892578125, 285.8723449707031, 195.09219360351562, 157.6453857421875, 203.03546142578125, 230.26950073242188, 321.0496520996094]",,
119220557,not-logged-in-b8cc690c4b9b02d31ab0,,6465,T0,2018-08-02 19:49:29 UTC,20860271,point_extractor_by_frame,3.4.5,"[93.42080688476562, 226.48309326171875, 377.2870178222656, 448.2535705566406, 687.7656860351562, 945.0194091796875, 542.8756103515625, 400.9425354003906, 43.152835845947266, 528.0909423828125]","[518.2036743164062, 331.9164733886719, 432.4524230957031, 515.2467041015625, 411.75384521484375, 364.44281005859375, 331.9164733886719, 299.39013671875, 379.2275085449219, 198.85418701171875]",,,,
122726018,sbaugh6,1689882.0,6465,T0,2018-09-06 17:30:32 UTC,20860271,point_extractor_by_frame,3.4.5,"[414.0203552246094, 466.22149658203125, 568.3037719726562, 416.34039306640625, 242.33657836914062, 43.972198486328125, 125.17398834228516, 716.7870483398438, 949.9521484375, 607.74462890625, 547.4232788085938]","[390.3775939941406, 470.41937255859375, 331.21630859375, 294.0954895019531, 346.296630859375, 378.77734375, 472.7394104003906, 368.3371276855469, 381.097412109375, 153.73239135742188, 196.65333557128906]",,,,
103505607,not-logged-in-9ff5443bcc3b002e29a3,,6465,T0,2018-04-25 17:08:10 UTC,20860290,point_extractor_by_frame,3.4.5,"[689.6900024414062, 462.5373840332031, 108.60186004638672, 34.645179748535156, 153.50411987304688, 223.49884033203125, 261.7978515625, 5.590766906738281, 815.1522827148438, 842.885986328125, 809.86962890625, 763.646728515625, 753.0814819335938, 808.5489501953125, 559.1636962890625, 419.99517822265625, 963.3170166015625, 929.374755859375, 923.033935546875, 901.7733764648438, 880.1398315429688, 866.7120971679688, 809.6443481445312, 954.7382202148438, 745.48974609375, 284.06304931640625, 259.8185729980469, 203.123779296875, 187.45809936523438, 165.8245849609375, 108.01081085205078, 94.2101058959961, 71.8305892944336]","[382.6817932128906, 488.33416748046875, 522.6712036132812, 426.263427734375, 321.931640625, 339.10015869140625, 201.75204467773438, 308.72509765625, 244.01300048828125, 201.75204467773438, 193.828125, 104.0235824584961, 131.75735473632812, 139.6812744140625, 324.2529602050781, 290.484130859375, 63.13392639160156, 63.13392639160156, 107.8929672241211, 113.86083984375, 123.55863952636719, 91.10832977294922, 116.09879302978516, 171.30160522460938, 179.50743103027344, 165.584228515625, 172.67108154296875, 181.24989318847656, 172.29808044433594, 186.47178649902344, 187.9637451171875, 194.6776123046875, 190.94769287109375]",,,,
103707352,Samwich17,1774718.0,6465,T0,2018-04-26 17:30:18 UTC,20860290,point_extractor_by_frame,3.4.5,"[116.15061950683594, 23.26237678527832, 224.52023315429688, 139.3726806640625, 461.90130615234375, 687.6713256835938, 808.9420776367188, 821.84326171875, 643.8074340820312, 464.4815368652344, 536.7279663085938, 616.7150268554688, 587.0424194335938, 678.6405639648438, 752.1770629882812, 807.6519775390625, 736.6956787109375, 767.658447265625, 808.9420776367188, 885.058837890625, 918.6018676757812, 962.4657592773438, 940.5338134765625, 896.669921875, 859.256591796875, 923.7622680664062, 963.755859375, 396.10546875, 326.43927001953125, 260.5696716308594, 286.6944885253906, 258.47967529296875, 4.546443939208984, 33.80624008178711, 62.02104568481445, 78.74092864990234, 111.13570404052734, 155.02540588378906, 191.6001434326172, 223.9949188232422, 196.82510375976562, 103.82075500488281, 135.1705322265625, 346.2590637207031, 387.0137939453125, 516.5928955078125, 554.212646484375, 425.2460021972656]","[524.5726318359375, 420.0733642578125, 346.5368347167969, 324.6048889160156, 471.6779479980469, 378.7897033691406, 254.938720703125, 186.56265258789062, 238.167236328125, 196.88356018066406, 195.5934600830078, 150.43943786621094, 134.95806884765625, 149.1493377685547, 186.56265258789062, 141.4086456298828, 132.37783813476562, 98.8348617553711, 120.76681518554688, 133.66795349121094, 113.026123046875, 183.982421875, 147.85922241210938, 124.63715362548828, 92.38429260253906, 64.00177764892578, 60.131431579589844, 164.63070678710938, 196.88356018066406, 200.9695281982422, 164.394775390625, 180.06967163085938, 299.1988525390625, 226.04934692382812, 185.2946319580078, 202.01451110839844, 202.01451110839844, 189.47459411621094, 176.9346923828125, 180.0696563720703, 191.56459045410156, 185.2946319580078, 191.56459045410156, 171.709716796875, 183.20465087890625, 217.6894073486328, 332.63861083984375, 289.08563232421875]",,,,
103746479,not-logged-in-48bf64e983c3ec6c46b0,,6465,T0,2018-04-26 19:58:43 UTC,20860290,point_extractor_by_frame,3.4.5,"[157.46875, 234.46875, 21.46875, 156.46875, 462.46875, 678.46875, 636.46875, 553.46875, 473.46875, 532.46875, 607.46875, 587.46875, 680.46875, 806.46875, 818.46875, 815.46875, 752.46875, 741.46875, 881.46875, 924.46875, 956.46875, 266.46875, 325.46875, 259.46875, 289.46875, 397.46875, 7.46875, 766.46875, 864.46875, 925.46875, 963.46875]","[330, 346, 421, 510, 473, 377, 235, 328, 195, 194, 155, 143, 151, 139, 190, 242, 179, 134, 132, 112, 174, 207, 198, 173, 174, 163, 311, 112, 100, 63, 58]",,,,
103886788,not-logged-in-3a1e22862739554037d5,,6465,T0,2018-04-27 17:07:34 UTC,20860290,point_extractor_by_frame,3.4.5,,,,,,
105554599,polololo,1778040.0,6465,T0,2018-05-03 00:59:36 UTC,20860290,point_extractor_by_frame,3.4.5,,,,,,
106315729,xfr,1775007.0,6465,T0,2018-05-06 00:35:40 UTC,20860290,point_extractor_by_frame,3.4.5,"[454.96875, 686.96875, 162.96875, 19.96875, 228.96875, 152.96875, 811.96875, 819.96875, 633.96875, 554.96875]","[466, 371, 502, 418, 346, 324, 244, 191, 241, 322]",,,,
113818451,MatasGrygel,1693494.0,6465,T0,2018-06-10 17:45:03 UTC,20860290,point_extractor_by_frame,3.4.5,,,,,,
103622213,not-logged-in-f3e06a71b8027e601150,,6465,T0,2018-04-26 06:29:42 UTC,20860264,point_extractor_by_frame,3.4.5,"[95.46875, 3.46875, 228.46875, 470.46875, 685.46875, 548.46875, 900.46875, 406.46875, 115.46875, 632.46875, 492.46875, 534.46875, 597.46875, 697.46875, 796.46875, 745.46875, 892.46875, 869.46875, 929.46875, 951.46875, 983.46875, 63.46875, 88.46875, 124.46875, 153.46875, 176.46875, 231.46875, 101.0744400024414, 162.7216033935547, 215.33425903320312, 202.04823303222656, 186.10499572753906]","[479, 371, 345, 472, 381, 315, 398, 282, 305, 240, 178, 192, 151, 163, 134, 141, 113, 132, 120, 143, 62, 191, 198, 193, 183, 181, 173, 190.8375701904297, 194.02621459960938, 178.08297729492188, 179.67730712890625, 175.42578125]",,,,
103869645,anninarupe,1770118.0,6465,T0,2018-04-27 15:15:54 UTC,20860264,point_extractor_by_frame,3.4.5,"[471.3271789550781, 686.3890380859375, 908.4856567382812, 562.7787475585938, 84.41680908203125, 238.17599487304688, 125.62024688720703, 13.064505577087402, 309.5282897949219, 407.0096130371094, 492.4313659667969, 534.6397705078125, 596.9474487304688, 637.1459350585938, 694.4287719726562, 738.6470947265625, 801.9596557617188, 801.9596557617188, 869.2921142578125, 928.5848999023438, 885.3715209960938, 956.7238159179688, 931.5997924804688, 62.6059455871582, 88.12300872802734, 69.1335678100586, 99.39798736572266, 117.79400634765625, 155.77288818359375, 126.10188293457031, 159.33340454101562, 175.35574340820312, 215.11488342285156, 229.95037841796875, 183.6636199951172, 171.20179748535156]","[462.28253173828125, 362.7912902832031, 398.96990966796875, 304.50347900390625, 480.371826171875, 346.7118835449219, 300.483642578125, 376.8607482910156, 196.97254943847656, 284.40423583984375, 171.84849548339844, 191.94773864746094, 155.76910400390625, 231.14126586914062, 166.8236846923828, 144.7145233154297, 144.7145233154297, 120.59544372558594, 126.62521362304688, 114.56566619873047, 119.5904769897461, 142.70460510253906, 130.6450653076172, 185.76852416992188, 195.85667419433594, 191.70272827148438, 187.54879760742188, 193.4829864501953, 180.42774963378906, 195.26324462890625, 198.2303466796875, 177.4606475830078, 176.2738037109375, 170.9330291748047, 180.42774963378906, 179.83433532714844]","[433.13861083984375, 664.2799072265625]","[542.6795043945312, 414.0443420410156]",,
104650958,CamFlowers,1756061.0,6465,T0,2018-04-30 17:15:56 UTC,20860264,point_extractor_by_frame,3.4.5,"[683.9227905273438, 463.43524169921875, 245.65309143066406, 114.44271850585938, 568.9446411132812, 897.6469116210938, 417.4440002441406, 17.049457550048828, 121.20614624023438]","[393.631103515625, 489.67169189453125, 367.93011474609375, 474.79217529296875, 311.11737060546875, 401.7472229003906, 271.8895263671875, 363.8720703125, 307.059326171875]",,,,
108164364,Kpojman,1670351.0,6465,T0,2018-05-18 13:58:08 UTC,20860264,point_extractor_by_frame,3.4.5,"[472.2757568359375, 686.280517578125, 900.2852172851562, 56.85483932495117, 231.83517456054688, 124.83280944824219, 413.1097412109375, 7.3388352394104, 31.6922550201416, 62.038330078125, 89.13304138183594, 101.59661102294922, 115.68585968017578, 128.69131469726562, 156.86981201171875, 163.37254333496094, 175.29421997070312, 168.2495880126953, 187.2158966064453, 216.47817993164062, 235.44447326660156, 310.2258605957031, 557.4007568359375, 495.08294677734375, 531.3898315429688, 595.875244140625, 637.6011352539062, 694.5, 633.2659912109375, 751.9407958984375, 802.8871459960938, 802.3452758789062, 875.5009765625, 891.7578125, 929.1484985351562, 981.7122192382812, 937.8187866210938, 955.159423828125]","[427.5177001953125, 344.4335021972656, 399.8229675292969, 467.8009338378906, 306.66796875, 292.82061767578125, 272.6789855957031, 371.0597839355469, 232.21005249023438, 187.77471923828125, 193.19366455078125, 187.2328338623047, 191.02609252929688, 192.10987854003906, 180.18820190429688, 201.32208251953125, 173.6854705810547, 187.77471923828125, 178.0206298828125, 176.3949432373047, 172.05978393554688, 196.98692321777344, 284.0980224609375, 176.26107788085938, 193.6016845703125, 151.87583923339844, 224.48965454101562, 167.59075927734375, 141.03794860839844, 139.95416259765625, 120.6690902709961, 136.92591857910156, 122.836669921875, 120.127197265625, 109.83120727539062, 61.602622985839844, 128.79750061035156, 141.80296325683594]","[434.5102233886719, 667.397705078125]","[550.8851318359375, 422.4822998046875]",[226.08201599121094],[376.7474365234375]
110936009,not-logged-in-a899e5c6373c61f43378,,6465,T0,2018-05-24 02:04:44 UTC,20860264,point_extractor_by_frame,3.4.5,"[477.7079162597656, 102.62947082519531, 11.106839179992676, 232.14263916015625, 121.84767150878906, 678.017333984375, 554.1195068359375, 915.7120361328125]","[481.259765625, 475.4450378417969, 374.4247741699219, 351.1123962402344, 303.3234558105469, 371.5442199707031, 302.71209716796875, 403.1009826660156]","[437.99053955078125, 671.7598876953125]","[538.2455444335938, 416.5979919433594]",,
112250717,not-logged-in-6e8e7615d75ed735718b,,6465,T0,2018-05-30 21:06:36 UTC,20860264,point_extractor_by_frame,3.4.5,,,,,,
114276734,Eleanorshin,1797082.0,6465,T0,2018-06-14 19:11:47 UTC,20860264,point_extractor_by_frame,3.4.5,"[686.847900390625, 468.0491027832031, 555.568603515625, 227.37042236328125, 94.267822265625]","[359.6014404296875, 458.0609130859375, 304.9017639160156, 328.6049499511719, 483.5874328613281]",,,,
115448106,AKS59,1708483.0,6465,T0,2018-06-27 13:24:08 UTC,20860264,point_extractor_by_frame,3.4.5,"[890.1104736328125, 702.677978515625, 632.2246704101562, 560.4420166015625, 423.5232238769531, 257.3596496582031, 135.0632781982422, 15.425518989562988, 109.8064193725586, 460.7438659667969, 799.717529296875, 535.1851196289062, 492.64727783203125, 595.0040283203125, 310.5320129394531, 232.31617736816406, 214.37867736816406, 202.69845581054688, 187.2638702392578, 176.0007781982422, 166.82345581054688, 151.3888702392578, 160.56619262695312, 161.81764221191406, 56.69557571411133, 68.37580871582031, 68.37580871582031, 85.06185150146484, 100.07929229736328, 116.76533508300781, 128.8627166748047, 114.2624282836914, 102.16504669189453, 741.447021484375, 690.5546264648438, 632.9877319335938, 870.3467407226562, 887.8670654296875, 956.4644775390625, 938.9441528320312, 931.4354248046875]","[393.516845703125, 366.9306945800781, 241.97567749023438, 307.1117858886719, 280.525634765625, 343.0031433105469, 293.8187255859375, 386.87030029296875, 471.946044921875, 478.59259033203125, 128.98446655273438, 180.82749938964844, 178.16888427734375, 156.8999481201172, 202.096435546875, 167.87908935546875, 183.7308349609375, 174.13636779785156, 174.13636779785156, 173.71920776367188, 182.47938537597656, 173.30206298828125, 184.14797973632812, 199.16542053222656, 184.98228454589844, 184.98228454589844, 194.99391174316406, 194.99391174316406, 182.47938537597656, 182.47938537597656, 187.90234375, 193.74246215820312, 202.0854949951172, 143.684326171875, 167.46194458007812, 136.1756134033203, 129.08404541015625, 121.57532501220703, 144.1014862060547, 132.42124938964844, 112.81515502929688]","[656.1522216796875, 430.1697692871094]","[430.73748779296875, 555.6925048828125]",,
116781429,camila.ayelen.lopez,1799179.0,6465,T0,2018-07-10 19:14:06 UTC,20860264,point_extractor_by_frame,3.4.5,"[468.4249572753906, 688.8310546875, 556.3397216796875, 408.9895935058594, 226.9687957763672, 82.09510803222656, 635.5869140625, 122.95691680908203, 896.8548583984375]","[471.0128479003906, 364.52447509765625, 308.8038330078125, 281.5626220703125, 348.4273986816406, 475.9657897949219, 239.4625701904297, 306.3273620605469, 402.9098205566406]",,,,
116907821,sbaugh6,1689882.0,6465,T0,2018-07-11 18:24:49 UTC,20860264,point_extractor_by_frame,3.4.5,"[721.7992553710938, 472.42742919921875, 921.2967529296875, 77.96648406982422, 7.688961029052734, 111.97174072265625, 244.59222412109375, 411.21795654296875, 552.906494140625, 639.0531616210938, 539.304443359375, 476.9614562988281, 610.7154541015625, 800.0113525390625, 305.8016662597656]","[368.3477478027344, 455.6278991699219, 405.7535095214844, 491.900146484375, 378.54931640625, 296.93670654296875, 340.0100402832031, 289.00213623046875, 318.4733581542969, 239.12777709960938, 205.12252807617188, 184.71937561035156, 155.24815368652344, 124.64342498779297, 200.58848571777344]","[668.5243530273438, 450.8907470703125, 83.63402557373047]","[418.22210693359375, 555.3766479492188, 564.4447021484375]",,
103468927,aliceoregan,1657638.0,6465,T0,2018-04-25 13:25:36 UTC,20860262,point_extractor_by_frame,3.4.5,"[913.3692016601562, 661.6826782226562, 454.1061096191406, 59.710689544677734, 324.37078857421875, 241.34014892578125, 124.57835388183594, 7.816555023193359, 464.48492431640625, 555.2996826171875, 416.4828796386719]","[353.874755859375, 369.4429931640625, 460.25775146484375, 514.74658203125, 396.68743896484375, 355.172119140625, 299.38592529296875, 405.76885986328125, 309.7647705078125, 318.84619140625, 292.899169921875]","[467.07965087890625, 685.0350341796875]","[536.8015747070312, 417.445068359375]",,
103562637,Ktkc,1772586.0,6465,T0,2018-04-25 20:54:16 UTC,20860262,point_extractor_by_frame,3.4.5,"[66.63153076171875, 467.85418701171875, 14.354976654052734, 900.4426879882812, 654.7428588867188, 325.4005126953125, 233.91653442382812, 126.74959564208984, 563.2589111328125, 445.6366271972656, 529.279052734375, 312.3313903808594, 675.6534423828125, 450.8642272949219, 215.61972045898438, 803.7310180664062, 641.6737060546875, 358.3985290527344, 407.8564758300781, 602.46630859375, 988.5292053222656]","[540.4644775390625, 480.34649658203125, 407.1593017578125, 362.7242126464844, 383.6347961425781, 381.02105712890625, 331.3583068847656, 271.2402038574219, 318.28912353515625, 320.9029541015625, 187.59768676757812, 195.43919372558594, 124.86585998535156, 187.59768676757812, 166.68711853027344, 156.2317657470703, 255.7412109375, 178.33827209472656, 299.6246643066406, 137.87010192871094, 135.73718452453613]","[479.6163635253906, 686.1087646484375]","[550.950439453125, 428.10064697265625]",,
106895415,not-logged-in-2534b65909211ab9af23,,6465,T0,2018-05-09 17:20:19 UTC,20860262,point_extractor_by_frame,3.4.5,"[461.72943115234375, 323.2755126953125, 234.9287109375, 122.84696197509766, 71.42121124267578, 13.402422904968262, 914.0122680664062, 679.2999267578125, 557.9879150390625, 468.3224792480469, 427.44561767578125, 631.8299560546875, 935.1100463867188, 887.6400756835938, 853.3562622070312, 804.5677490234375, 741.2745361328125, 712.26513671875, 684.5743408203125, 598.86474609375, 534.2529296875, 456.45501708984375, 343.05462646484375, 324.5941162109375, 191.4146270751953, 230.97288513183594, 167.67965698242188, 128.12139892578125, 95.15617370605469, 64.82817077636719]","[466.2724609375, 383.2001037597656, 348.916259765625, 305.40216064453125, 495.2818603515625, 401.6606140136719, 360.78375244140625, 370.0140075683594, 315.9510498046875, 311.9952087402344, 297.4905090332031, 244.7461700439453, 131.34580993652344, 126.07137298583984, 135.3016357421875, 133.98301696777344, 139.25746154785156, 153.7621612548828, 119.47832489013672, 157.71798706054688, 189.36459350585938, 178.8157196044922, 174.85989379882812, 202.55068969726562, 176.1785125732422, 180.13433837890625, 184.0901641845703, 190.68319702148438, 192.00181579589844, 192.00181579589844]","[691.1673583984375, 473.596923828125, 234.9287109375]","[418.80255126953125, 534.8401489257812, 379.2442626953125]",,
112969543,ellianderjoy,1658400.0,6465,T0,2018-06-04 10:05:44 UTC,20860262,point_extractor_by_frame,3.4.5,"[459.52215576171875, 670.32177734375, 914.2659912109375, 326.94378662109375, 86.97693634033203, 14.058831214904785, 120.12152862548828, 228.83580017089844, 466.1510925292969, 554.9785766601562, 528.462890625, 452.89324951171875, 321.6406555175781]","[470.4046325683594, 365.667724609375, 372.296630859375, 389.5318298339844, 504.8750305175781, 404.1154479980469, 304.6816711425781, 359.038818359375, 311.3105773925781, 321.9168701171875, 188.01271057128906, 178.7322235107422, 197.29319763183594]","[682.2538452148438, 472.7799987792969]","[418.6990661621094, 538.0195922851562]",,
116349291,KuanweiLu,1802504.0,6465,T0,2018-07-07 01:24:17 UTC,20860262,point_extractor_by_frame,3.4.5,"[489.76416015625, 320.7222595214844, 257.05712890625, 904.6852416992188, 673.0758666992188, 547.94091796875, 480.9827575683594, 126.43383026123047, 69.35474395751953, 118.75010681152344, 185.70826721191406, 16.666357040405273, 109.96871185302734, 329.503662109375, 342.6757507324219, 459.0292663574219, 534.7688598632812, 598.4339599609375, 697.2246704101562, 721.37353515625, 745.5223999023438, 806.9921875, 859.6805419921875, 884.9270629882812, 942.0061645507812, 987.0108032226562, 629.1688842773438]","[447.8512878417969, 372.1117248535156, 343.57220458984375, 358.93963623046875, 356.7442932128906, 299.6651916503906, 302.9582214355469, 307.34893798828125, 188.800048828125, 197.58145141601562, 188.800048828125, 392.9675598144531, 521.3955078125, 208.55819702148438, 171.2372589111328, 175.62796020507812, 197.58145141601562, 153.67446899414062, 114.15817260742188, 154.7721405029297, 130.623291015625, 136.11166381835938, 127.33026885986328, 127.33026885986328, 135.0139923095703, 58.176761627197266, 244.78146362304688]","[453.5408935546875, 227.41990661621094]","[545.5443725585938, 381.9908142089844]",[679.6619262695312],[414.9210510253906]
118949551,not-logged-in-fd7b7503fc9a269eedb2,,6465,T0,2018-07-30 22:40:15 UTC,20860262,point_extractor_by_frame,3.4.5,"[671.3612670898438, 463.0125427246094, 56.289249420166016, 9.743255615234375, 236.93202209472656, 122.78350830078125, 326.6993103027344, 474.0949401855469, 415.35833740234375, 560.5374755859375, 915.173583984375, 935.121826171875, 530.6150512695312, 457.47137451171875, 598.217529296875, 806.1202392578125, 855.200439453125, 688.32763671875, 741.9886474609375, 802.1937866210938, 887.2662353515625]","[371.22271728515625, 477.61358642578125, 504.2113037109375, 407.79461669921875, 353.49090576171875, 303.6202392578125, 391.1710205078125, 311.37786865234375, 294.75433349609375, 313.5943603515625, 373.439208984375, 128.51864624023438, 190.57997131347656, 179.49758911132812, 156.22459411621094, 138.5421600341797, 124.14527893066406, 118.25564575195312, 137.2333526611328, 122.83647155761719, 122.83647155761719]",,,,
119478884,babs359,1743995.0,6465,T0,2018-08-05 20:16:43 UTC,20860262,point_extractor_by_frame,3.4.5,"[471, 327, 234, 130, 3, 21, 75, 671, 909, 740, 715, 692, 596, 640, 559, 472, 428, 534, 456, 107, 68, 161, 127, 58, 174, 234, 191, 219, 188, 322, 342.88751220703125, 936.3456420898438, 985.4189453125, 889.855224609375, 881.245849609375, 858.0006103515625, 856.2787475585938, 809.7882690429688, 802.4703369140625]","[467.95001220703125, 388.95001220703125, 337.95001220703125, 304.95001220703125, 401.95001220703125, 338.95001220703125, 509.95001220703125, 370.95001220703125, 371.95001220703125, 127.95001220703125, 149.95001220703125, 113.95001220703125, 156.95001220703125, 246.95001220703125, 320.95001220703125, 319.95001220703125, 290.95001220703125, 189.95001220703125, 177.95001220703125, 184.95001220703125, 187.95001220703125, 190.95001220703125, 184.95001220703125, 181.95001220703125, 175.95001220703125, 183.95001220703125, 166.95001220703125, 175.95001220703125, 178.95001220703125, 193.95001220703125, 175.75979614257812, 130.56765747070312, 67.28895568847656, 115.93175506591797, 129.70669555664062, 121.95830535888672, 108.61380767822266, 138.3160400390625, 118.51456451416016]","[459, 692, 38]","[534.9500122070312, 417.95001220703125, 219.95001220703125]",,
123909823,not-logged-in-6f9a39475b5a7276e381,,6465,T0,2018-09-16 23:30:05 UTC,20860262,point_extractor_by_frame,3.4.5,"[6.025588035583496, 64.13536834716797, 448.45233154296875, 322.988037109375, 672.9674072265625, 910.689208984375, 562.030517578125, 468.2624816894531, 243.74742126464844, 634.6677856445312, 534.2963256835938, 455.05572509765625, 321.6673583984375, 123.56582641601562, 61.494014739990234, 194.8823699951172, 83.94551849365234, 173.7515411376953, 103.75567626953125, 165.82748413085938, 120.92447662353516, 225.25794982910156, 345.4395446777344, 238.46470642089844, 601.6508178710938, 690.1361694335938, 717.8704223632812, 939.744140625, 741.642578125, 856.54150390625, 801.0730590820312, 888.2377319335938, 807.6764526367188]","[405.2001647949219, 493.6855163574219, 491.0441589355469, 385.3900146484375, 355.0144348144531, 358.9764709472656, 304.8287353515625, 311.4320983886719, 340.48699951171875, 248.0396270751953, 187.28848266601562, 175.4023895263672, 200.49525451660156, 306.1494140625, 185.96780395507812, 168.79901123046875, 191.25051879882812, 176.7230682373047, 187.28848266601562, 189.92984008789062, 193.89187622070312, 172.76104736328125, 175.4023895263672, 182.0057830810547, 154.2715606689453, 113.33058166503906, 148.98886108398438, 129.1787109375, 131.82005310058594, 127.85802459716797, 119.93396759033203, 121.25464630126953, 139.74412536621094]","[469.5831604003906, 684.853515625]","[535.9471435546875, 419.72760009765625]",,
124221880,Houi,1819629.0,6465,T0,2018-09-19 19:34:22 UTC,20860262,point_extractor_by_frame,3.4.5,"[917.6749877929688, 655.6749877929688, 466.67498779296875, 554.6749877929688, 467.67498779296875, 412.67498779296875, 321.67498779296875, 231.6750030517578, 52.67499923706055, 20.674999237060547, 117.67500305175781, 15.675000190734863, 530.6749877929688, 455.67498779296875, 323.67498779296875, 338.67498779296875, 631.6749877929688, 934.0325317382812, 887.2656860351562, 876.6369018554688, 857.5050048828125, 858.0364379882812, 809.1438598632812, 803.2980346679688, 740.5879516601562, 716.6731567382812, 692.75830078125, 600.2875366210938]","[360, 370, 480, 318, 320, 292, 391, 347, 500, 428, 301, 339, 192, 179, 202, 171, 256, 130.20263671875, 124.35678100585938, 128.60830688476562, 126.4825439453125, 109.47643280029297, 137.11135864257812, 124.35678100585938, 137.11135864257812, 150.9288330078125, 121.16813659667969, 157.30612182617188]","[235.43821716308594, 471.4143981933594, 685.6988525390625]","[378.34185791015625, 539.2693481445312, 419.6971130371094]",,
